No,Latitude,Longitude,Peso
1720486690,2.8249191,-60.7352492,0
1720486694,2.8297189,-60.7342057,0
1720486696,2.8232873,-60.7340745,0
1720486697,2.8312917,-60.7397392,0
1720486698,2.8295814,-60.7319753,0
1720486703,2.8294229,-60.7295949,0
1720486704,2.8357591,-60.7397519,0
1720486706,2.823616,-60.735159,0
1720486708,2.8269573,-60.7351037,0
1720486717,2.824377,-60.7360266,0
1720486723,2.8294885,-60.7301925,0
1720486727,2.828112,-60.7320745,0
1720486734,2.8328163,-60.7364445,0
1720486736,2.8250463,-60.7322849,0
1720486738,2.8280612,-60.7314632,0
1720486740,2.832647,-60.7377291,0
1720591195,2.8253152,-60.7408011,0
1720591196,2.8274436,-60.734058,0
1720591197,2.827585,-60.7373289,0
1720591210,2.831824,-60.7385918,0
1720591216,2.8277008,-60.7334847,0
1720591219,2.8214432,-60.7349405,0
1720591222,2.8299116,-60.7358189,0
1720591228,2.8355146,-60.740264,0
1720591231,2.8253206,-60.7409392,0
1720591233,2.8208775,-60.7347004,0
1720591234,2.8294565,-60.7368796,0
1720591235,2.8315516,-60.7391566,0
1720591236,2.8172402,-60.7338597,0
1720591243,2.8224107,-60.7324275,0
1720591245,2.8248705,-60.7335068,0
1720591248,2.8233399,-60.7363146,0
1720591252,2.8289577,-60.7379395,0
1720591253,2.8287443,-60.7384461,0
1720591257,2.8262153,-60.7366893,0
1720591260,2.8218614,-60.7350901,0
1720591262,2.834851,-60.7406239,0
1720591264,2.8225479,-60.7360057,0
1720591266,2.8248848,-60.7341535,0
1720591281,2.8212406,-60.7354693,0
1720591289,2.8292164,-60.7373979,0
1720591290,2.8234788,-60.7357334,0
1720591292,2.8271512,-60.7358255,0
1720591296,2.8272128,-60.7345922,0
1720591298,2.8233124,-60.7328476,0
1720591300,2.8287896,-60.7346829,0
1720591302,2.8273452,-60.7378151,0
1720591303,2.8267109,-60.7356277,0
1720591304,2.8269163,-60.7363533,0
1720591312,2.8297157,-60.7363629,0
1720591314,2.828537,-60.7351974,0
1720591317,2.8223802,-60.7352908,0
1720591320,2.8259709,-60.7372532,0
1720591325,2.8248064,-60.7323015,0
1720591328,2.828314,-60.7357004,0
1720591333,2.8251411,-60.736995,0
1720591336,2.8227745,-60.7354428,0
1720591338,2.8256742,-60.7468843,0
1720591340,2.8280754,-60.7362485,0
1720591349,2.8278432,-60.7367807,0
1720591350,2.8342246,-60.7403497,0
1720591352,2.8228373,-60.7326894,0
1720591354,2.8238143,-60.734329,0
1720638911,2.8169497,-60.7390774,0
1720638912,2.8252766,-60.7400594,0
1720638913,2.8344792,-60.7397883,0
1720638917,2.8193787,-60.7420718,0
1720638922,2.8315367,-60.7358809,0
1720638925,2.8313032,-60.7406112,0
1720638931,2.8253581,-60.7416792,4
1720638934,2.8282568,-60.7398751,0
1720638936,2.8191553,-60.7381762,0
1720638939,2.8347116,-60.7392873,0
1720638941,2.8268342,-60.740844,0
1720638943,2.8312875,-60.736437,0
1720638944,2.8317012,-60.7429085,0
1720638945,2.8207154,-60.7395914,0
1720638946,2.8312471,-60.7398023,0
1720638947,2.8258183,-60.7372492,0
1720638948,2.8310293,-60.7369651,0
1720638960,2.8251655,-60.7385656,0
1720638966,2.8053609,-60.7391468,0
1720638970,2.8191912,-60.7389436,0
1720638973,2.8168053,-60.7414628,0
1720638975,2.829745,-60.7389811,0
1720638977,2.8299324,-60.7429241,0
1720638979,2.816992,-60.738299,0
1720638981,2.8283533,-60.74152,0
1720638983,2.8238214,-60.7410389,0
1720638984,2.8254003,-60.7424171,0
1720638985,2.8312923,-60.7404896,0
1720638986,2.8124174,-60.7395474,0
1720639002,2.8313524,-60.741345,0
1720639005,2.8323461,-60.7420308,0
1720639008,2.8169046,-60.7398182,0
1720639010,2.8224801,-60.7433673,0
1720639018,2.8194296,-60.7427965,0
1720639020,2.8297436,-60.7397893,0
1720639022,2.7984249,-60.7391837,0
1720639025,2.830313,-60.7385661,0
1720639026,2.8269587,-60.7430783,0
1720639028,2.8298842,-60.742167,0
1720639041,2.8168118,-60.7413372,1
1720639043,2.8282081,-60.7383574,0
1720639047,2.8254384,-60.7431601,0
1720639049,2.8237584,-60.7401639,0
1720639051,2.8167733,-60.7421717,0
1720639054,2.828396,-60.7422815,0
1720639056,2.8300214,-60.7391206,0
1720639059,2.8222479,-60.7402594,0
1720639061,2.8154095,-60.7390087,0
1720639068,2.8168628,-60.7405755,0
1720639083,2.8328651,-60.7397478,0
1720639085,2.8305631,-60.7380284,0
1720639087,2.8252174,-60.739307,0
1720639089,2.8268295,-60.7407226,0
1720639100,2.8209165,-60.7427107,0
1720639104,2.7994822,-60.7388293,0
1720639110,2.8142084,-60.7422788,0
1720639113,2.8314259,-60.7428476,0
1720639137,2.8333871,-60.7386792,0
1720639141,2.833136,-60.7391905,0
1720639143,2.8222035,-60.7395081,0
1720639145,2.8268663,-60.7415856,0
1720639146,2.816693,-60.7435906,0
1720639147,2.8167345,-60.7427591,0
1720639149,2.8206833,-60.7388619,0
1720639150,2.8344298,-60.7391566,0
1720639159,2.8238198,-60.7409251,0
1720639165,2.8088972,-60.7393504,0
1720639169,2.8194671,-60.743569,0
1720639172,2.8307888,-60.7374897,0
1720639193,2.8259481,-60.7373263,0
1720639195,2.8336105,-60.7381417,0
1720639196,2.8209807,-60.7434617,0
1720670116,2.8266024,-60.737502,0
1720670121,2.8191178,-60.73744,0
1720670124,2.8242255,-60.7462084,0
1720670127,2.8195326,-60.7442976,0
1720670135,2.8212111,-60.7471364,0
1720670136,2.823567,-60.7371777,0
1720670140,2.8189106,-60.734516,0
1720670144,2.8283067,-60.7407536,0
1720670147,2.8190568,-60.7366986,0
1720670150,2.8297987,-60.7406507,0
1720670158,2.8171744,-60.7353212,0
1720670163,2.8266255,-60.7376559,0
1720670195,2.8267308,-60.7392073,0
1720670200,2.8170771,-60.7368189,0
1720670203,2.8299766,-60.7436711,0
1720670206,2.8236688,-60.7386475,0
1720670209,2.8329585,-60.7412966,0
1720670211,2.8311219,-60.7436065,0
1720670213,2.8239543,-60.7432647,0
1720670215,2.8250813,-60.7371837,0
1720670216,2.8206458,-60.7380947,0
1720670222,2.8224333,-60.7426093,0
1720670225,2.8282192,-60.7391253,0
1720670229,2.8208008,-60.7410726,0
1720670235,2.8300168,-60.7443993,0
1720670240,2.8193388,-60.741191,0
1720670245,2.8207771,-60.7403505,0
1720670250,2.8267635,-60.7399774,0
1720670259,2.817936,-60.7456371,0
1720670285,2.8240092,-60.744005,0
1720670287,2.825106,-60.7378105,0
1720670290,2.8222965,-60.7409734,0
1720670292,2.8239047,-60.7425137,0
1720670296,2.8204749,-60.735861,0
1720670298,2.8219909,-60.7357542,0
1720670299,2.8223856,-60.7418607,0
1720670300,2.8208713,-60.741949,0
1720670301,2.8297878,-60.7405374,0
1720670312,2.8284563,-60.7429924,0
1720670317,2.817204,-60.7345805,0
1720670320,2.8192902,-60.7404373,0
1720670324,2.824111,-60.7454789,0
1720670329,2.8235079,-60.736378,0
1720670334,2.8238619,-60.7417654,0
1720670337,2.8270137,-60.7438293,0
1720670342,2.8226615,-60.7463074,0
1720670347,2.8193455,-60.7413161,0
1720670351,2.8210049,-60.7441774,0
1720670374,2.8170348,-60.7375624,0
1720670376,2.8285206,-60.7448787,0
1720670378,2.8237109,-60.7394155,0
1720670381,2.8221179,-60.7380104,0
1720670384,2.8236152,-60.7379105,0
1720670387,2.8205922,-60.7373464,0
1720670389,2.8254801,-60.7439273,0
1720670406,2.8223098,-60.7411251,0
1720670410,2.8225221,-60.7441011,0
1720670415,2.8266387,-60.7377194,0
1720670419,2.8219802,-60.7357754,0
1720670422,2.8221635,-60.7387424,0
1720670425,2.8220257,-60.7365192,0
1720670429,2.817616,-60.744273,0
1720670432,2.8285013,-60.7437451,0
1720670440,2.8204259,-60.7351264,0
1720670466,2.8208157,-60.7412162,0
1720670468,2.8298574,-60.7414381,0
1720670471,2.8269226,-60.7423434,0
1720670473,2.8266767,-60.7384407,0
1720670478,2.8205301,-60.7366093,0
1720670481,2.8171205,-60.7360804,0
1720670483,2.8220699,-60.7372738,0
1720670486,2.8189709,-60.7352066,0
1720670489,2.8192485,-60.739693,0
1720670507,2.8282918,-60.7406376,0
1720670512,2.8190189,-60.7359607,0
1720670516,2.8250252,-60.7369521,0
1720670525,2.8166501,-60.7442491,0
1720705780,2.8299002,-60.7451349,0
1720705782,2.8255362,-60.744646,0
1720705805,2.8196618,-60.7469764,0
1720705810,2.8166086,-60.744921,0
1720705817,2.8210959,-60.7456774,0
1720705820,2.8196224,-60.7463157,0
1720705854,2.8177626,-60.7449461,0
1720705855,2.8240561,-60.7447587,0
1720705875,2.8255938,-60.7454038,0
1720705876,2.8210548,-60.7449371,0
1720705877,2.8244312,-60.7469226,0
1720705879,2.8226202,-60.7455808,0
1720705881,2.8225734,-60.7448434,0
1720705883,2.816572,-60.7456063,0
1720705884,2.8271114,-60.7452938,0
1720705887,2.8256394,-60.7461266,0
1720705888,2.8165276,-60.7463432,0
1720705889,2.8164827,-60.7470346,0
1720705890,2.8285342,-60.7444794,0
1720705894,2.819576,-60.7450186,0
1720705898,2.8211628,-60.7463989,0
1720705899,2.8271603,-60.746024,0
1720705905,2.8270679,-60.7445642,0
1721038122,2.8140662,-60.7366598,0
1721038123,2.8155028,-60.7374934,0
1721038124,2.8110229,-60.7379808,0
1721038125,2.8110393,-60.7291548,0
1721038126,2.8162455,-60.7328636,0
1721038127,2.8163468,-60.7313412,0
1721038128,2.8111113,-60.7364854,0
1721038129,2.8174011,-60.731496,0
1721038130,2.8102068,-60.7290747,0
1721038131,2.810976,-60.7387318,0
1721038133,2.8125499,-60.7372995,0
1721038134,2.8143341,-60.7317889,0
1721038135,2.817447,-60.7307539,0
1721038136,2.8068735,-60.7365435,0
1721038138,2.8133721,-60.7327556,0
1721038139,2.8135581,-60.7295445,0
1721038140,2.815728,-60.7337932,0
1721038142,2.8141533,-60.7351497,0
1721038143,2.8144413,-60.7396799,0
1721038145,2.8125901,-60.7365632,0
1721038147,2.8109372,-60.7394747,0
1721038149,2.8125017,-60.7380599,0
1721038150,2.8155455,-60.7367543,0
1721038151,2.8144815,-60.7295774,0
1721038152,2.8140234,-60.7373893,0
1721038153,2.8163933,-60.7306119,0
1721038156,2.8164406,-60.7298712,0
1721038157,2.814235,-60.7337201,0
1721038158,2.8144333,-60.730315,0
1721038159,2.8108574,-60.740945,0
1721038160,2.8154607,-60.7382224,0
1721038167,2.807679,-60.7363246,0
1721038169,2.8115989,-60.7409813,0
1721038171,2.8110725,-60.7372136,0
1721038173,2.8143917,-60.7310566,0
1721038174,2.8111328,-60.7357411,0
1721038175,2.8107323,-60.729124,0
1721038176,2.8123628,-60.7409994,0
1721038178,2.8096514,-60.7289818,0
1721038180,2.8057882,-60.7368962,0
1721038181,2.8068007,-60.7377189,0
1721038183,2.8142913,-60.7325479,0
1721038185,2.8139966,-60.7381457,0
1721038187,2.8114935,-60.7349902,0
1721038191,2.8116869,-60.7395058,0
1721038204,2.8088112,-60.7408342,0
1721038205,2.8174946,-60.7300135,0
1721038207,2.8142565,-60.7332909,0
1721038208,2.8162982,-60.7321026,0
1721038210,2.8126183,-60.7358296,0
1721038213,2.8142672,-60.7331005,0
1721038215,2.8126866,-60.7350719,0
1721038217,2.8156835,-60.7345005,0
1721038219,2.8156435,-60.7352331,0
1721038222,2.8124602,-60.7388082,0
1721038224,2.8139457,-60.7388967,0
1721068454,2.8093194,-60.7438372,0
1721068459,2.8036922,-60.7451142,0
1721068461,2.8102527,-60.7394238,0
1721068484,2.8152753,-60.7449331,0
1721068488,2.809236,-60.7454263,0
1721068494,2.8089598,-60.7378755,0
1721068497,2.8099219,-60.7454713,0
1721068499,2.8036926,-60.7450261,0
1721068501,2.8132224,-60.7463376,0
1721068504,2.8050398,-60.7450992,0
1721068515,2.8008614,-60.7448672,0
1721068517,2.8120162,-60.7467589,0
1721068521,2.8107374,-60.7424311,0
1721068525,2.8050343,-60.7452005,0
1721068527,2.8120572,-60.7461968,0
1721068529,2.8099242,-60.7453543,0
1721068532,2.815609,-60.7432839,0
1721068533,2.814902,-60.7469667,0
1721068538,2.8105487,-60.7461011,0
1721068542,2.8114387,-60.7439688,0
1721068546,2.8100976,-60.7423924,0
1721068548,2.810463,-60.7356901,0
1721068550,2.7981268,-60.7446985,0
1721068554,2.809492,-60.7408678,0
1721068555,2.8165978,-60.7451087,0
1721068556,2.8095903,-60.7393947,0
1721068562,2.8096827,-60.7379024,0
1721068570,2.815122,-60.7456506,0
1721068577,2.8106515,-60.7439255,0
1721068579,2.8120896,-60.745489,0
1721068586,2.8131781,-60.7410542,0
1721068587,2.8134191,-60.7434312,0
1721068589,2.807853,-60.7459379,0
1721068592,2.8103733,-60.7371801,0
1721068598,2.8085507,-60.7452911,0
1721068603,2.814999,-60.7463875,0
1721068605,2.8113478,-60.7454429,0
1721068609,2.8165202,-60.7464351,0
1721068610,2.8104871,-60.7352985,0
1721068624,2.8091785,-60.7466395,0
1721068626,2.8151069,-60.7457508,0
1721068630,2.8132867,-60.7455599,0
1721068634,2.800855,-60.7449678,0
1721068637,2.8103371,-60.7379445,0
1721068639,2.8009621,-60.7448709,0
1721068647,2.8105233,-60.7466899,0
1721068648,2.8120843,-60.7455813,0
1721068649,2.8105878,-60.7453933,0
1721068650,2.8121823,-60.7440097,0
1721068651,2.8094037,-60.7423537,0
1721068653,2.8132454,-60.7395979,0
1721068654,2.816705,-60.743266,0
1721068658,2.8092035,-60.7460209,0
1721068660,2.8154202,-60.7441646,0
1721068668,2.8139901,-60.7456883,0
1721068670,2.8140566,-60.7447442,0
1721068671,2.8092375,-60.7453166,0
1721068672,2.7981208,-60.74481,11
1721068674,2.8105833,-60.7455051,0
1721068677,2.8104014,-60.7364264,0
1721068679,2.8101858,-60.740908,0
1721068681,2.8100141,-60.743875,0
1721068688,2.8078146,-60.7465327,0
1721129661,2.8045358,-60.7420733,0
1721129663,2.8026561,-60.7390043,0
1721129675,2.8138865,-60.7468938,0
1721129676,2.8043527,-60.7450601,0
1721129678,2.8134608,-60.7425825,0
1721129681,2.8139977,-60.7455912,0
1721129682,2.8127568,-60.7440579,0
1721129683,2.812678,-60.7455181,0
1721129684,2.7994952,-60.7448854,0
1721129685,2.8142789,-60.7411439,0
1721129690,2.8055059,-60.7369656,0
1721129691,2.8126755,-60.7456159,0
1721129693,2.8029961,-60.7449879,0
1721129694,2.8029901,-60.7450805,0
1721129697,2.8065081,-60.7451745,0
1721129698,2.8068436,-60.7369464,0
1721129703,2.7996672,-60.7418068,0
1721129704,2.8065046,-60.7452775,0
1721129714,2.8064873,-60.7458885,0
1721129718,2.8050016,-60.7458063,0
1721129722,2.8023223,-60.7450434,0
1721129743,2.812848,-60.7423984,0
1721129747,2.8001606,-60.7448221,0
1721129749,2.8141167,-60.743383,0
1721129762,2.806705,-60.7392294,0
1721129776,2.8046911,-60.739118,0
1721129778,2.8016458,-60.7450081,0
1721129787,2.8016498,-60.7449096,0
1721129791,2.8142722,-60.7412668,0
1721129805,2.8019845,-60.7389634,0
1721129818,2.8131839,-60.7468449,0
1721129840,2.8141032,-60.744118,0
1721129844,2.8018206,-60.741933,0
1721129845,2.8139286,-60.746351,0
1721129848,2.8023283,-60.7449434,0
1721129850,2.8031815,-60.7419925,0
1721129853,2.8125921,-60.7468035,0
1721129872,2.8030865,-60.7434807,0
1721129874,2.7994992,-60.7447862,0
1721129877,2.8043491,-60.7451537,0
1721129881,2.7998261,-60.7388391,0
1721129903,2.8017295,-60.7434082,0
1721129904,2.8033187,-60.7390398,0
1721897396,2.7976869,-60.7402204,0
1721897403,2.7924396,-60.7444884,0
1721897414,2.7967693,-60.7447427,0
1721897416,2.7925478,-60.7426215,0
1721897434,2.7949208,-60.7404394,0
1721897436,2.7948559,-60.741549,0
1721897443,2.7954103,-60.7446666,0
1721897445,2.7988088,-60.7447372,0
1721897453,2.7939335,-60.7444795,0
1721897457,2.7939271,-60.7445791,0
1721897459,2.7961222,-60.7445897,0
1721897461,2.7954168,-60.7445605,0
1721897472,2.7989728,-60.7417667,0
1721897492,2.7955761,-60.741578,0
1721897516,2.7969545,-60.7416449,1
1721897522,2.794825,-60.743017,0
1721897540,2.7962735,-60.7416127,0
1721897547,2.7974495,-60.7446552,0
1721897580,2.7956536,-60.7401806,0
1721897589,2.796775,-60.7446298,0
1721897594,2.7963755,-60.7399146,0
1721897604,2.7970707,-60.7396464,0
1721897625,2.7976124,-60.7416876,0
1721897633,2.7924477,-60.7443823,0
1722255563,2.7968581,-60.7431449,0
1722255587,2.7963523,-60.7401607,0
1722255591,2.7970319,-60.7401855,0
1722255593,2.7993613,-60.7472317,0
1722255597,2.8008256,-60.7455727,0
1722255613,2.8007583,-60.7467312,0
1722255615,2.8008533,-60.7467354,0
1722255627,2.8009406,-60.743368,0
1722255656,2.7980169,-60.7466215,0
1722255669,2.792363,-60.7456778,0
1722255678,2.7967334,-60.745346,0
1722255683,2.793888,-60.7451811,0
1722255691,2.8045853,-60.7371949,0
1722255696,2.7980845,-60.745419,0
1722255732,2.7966382,-60.7470747,0
1722255740,2.8046188,-60.7405865,0
1722255743,2.7990451,-60.7402794,0
1722255767,2.7955035,-60.7294688,0
1722255808,2.8010462,-60.7433764,0
1722255819,2.7967016,-60.7459274,0
1722255824,2.795333,-60.7458289,0
1722255827,2.7994001,-60.7466604,0
1722255828,2.798221,-60.74322,0
1722255840,2.7997564,-60.7403317,0
1722255862,2.7939686,-60.7438664,0
1722255863,2.8008338,-60.7473265,0
1722255871,2.7979859,-60.7471717,0
1722255873,2.7923046,-60.7468521,0
1722255876,2.7938371,-60.7463533,0
1722255878,2.801112,-60.7403974,0
1722255880,2.8012192,-60.7404001,0
1722255904,2.7994671,-60.7454856,0
1722255905,2.8007312,-60.7473234,0
1722255910,2.8024274,-60.7434484,0
1722255915,2.792408,-60.7450686,0
1722255919,2.7938612,-60.7457659,0
1722255921,2.795305,-60.7464253,0
1722255943,2.8039558,-60.740549,0
1722255951,2.8008904,-60.746158,0
1722255953,2.8019157,-60.7404283,0
1722255961,2.8004195,-60.7403612,0
1722255962,2.8002573,-60.7433176,0
1722255964,2.7966738,-60.7465048,0
1722255968,2.8022224,-60.74682,0
1722255976,2.8022546,-60.7462272,0
1722255984,2.793813,-60.7469219,0
1722255985,2.800787,-60.746151,0
1722256000,2.8032579,-60.740502,0
1722256003,2.8025962,-60.7404672,0
1722256018,2.8049693,-60.7463747,0
1722256024,2.8037785,-60.7435151,0
1722256032,2.7953759,-60.745265,0
1722256033,2.804517,-60.7380203,0
1722256038,2.7952195,-60.7290946,0
1722256040,2.7955094,-60.7430634,0
1722256042,2.7923417,-60.7462585,0
1722256053,2.795275,-60.7470023,0
1722256060,2.7995878,-60.7432766,0
1722256073,2.7988868,-60.743247,0
1722256074,2.8036121,-60.7462967,0
1722256075,2.7968008,-60.7311197,0
1722256080,2.7980509,-60.746016,0
1722256154,2.7992183,-60.7388829,0
1722256155,2.8036626,-60.7456945,0
1722256174,2.7975467,-60.7431828,0
1722256189,2.8052866,-60.7406163,0
1722256215,2.7961897,-60.7431105,0
1722256219,2.8044514,-60.7435585,0
1722256221,2.7974799,-60.7332433,0
1722288316,2.8027894,-60.7385495,0
1722288322,2.7988368,-60.7390013,0
1722288323,2.804444,-60.7391019,0
1722288327,2.7990439,-60.7384667,0
1722288363,2.7990309,-60.7386596,0
1722288374,2.8044788,-60.7386553,0
1722288386,2.8014219,-60.7384781,0
1722288426,2.7925847,-60.7420008,0
1722288453,2.7924859,-60.7437727,0
1722288457,2.7991009,-60.7389163,0
1722288460,2.7915787,-60.7379526,0
1722288464,2.7925151,-60.7431943,0
1722288505,2.7991408,-60.738917,0
1722288509,2.802769,-60.7390089,0
1722288511,2.7989779,-60.7387759,0
1722288517,2.8038982,-60.7379942,0
1722288541,2.8043864,-60.7372478,0
1722288545,2.7939942,-60.7432887,0
1722288563,2.8005186,-60.738878,0
1722316271,2.8065498,-60.7307937,0
1722316290,2.7993954,-60.7382222,0
1722316298,2.7977813,-60.7320102,0
1722316309,2.803648,-60.7373223,0
1722316331,2.7983104,-60.7348137,0
1722316339,2.7975985,-60.732155,0
1722316366,2.7995602,-60.7382919,0
1722316391,2.803475,-60.7371755,0
1722316397,2.8040448,-60.7365142,0
1722356925,2.810109,-60.7266205,0
1722356931,2.8100531,-60.7351271,0
1722356933,2.8061246,-60.7313214,0
1722356935,2.804517,-60.7290047,0
1722356937,2.8118387,-60.7338649,0
1722356941,2.8100429,-60.7305225,0
1722356943,2.8075167,-60.7333837,0
1722356945,2.8082707,-60.7363387,0
1722356948,2.8077106,-60.7317509,0
1722356952,2.8054138,-60.7321224,0
1722356956,2.8087648,-60.7320623,0
1722356958,2.8082884,-60.736078,0
1722356960,2.8076709,-60.7319429,0
1722356962,2.8079145,-60.7348963,0
1722356963,2.8089332,-60.7303981,0
1722356965,2.8020585,-60.7269944,0
1722356969,2.8038915,-60.7251974,0
1722356971,2.8082629,-60.731821,0
1722356979,2.8113906,-60.7316454,0
1722356985,2.804951,-60.7326324,0
1722356987,2.8082417,-60.7320082,0
1722356989,2.803432,-60.7281894,0
1722356991,2.8081056,-60.7378146,0
1722356993,2.8058723,-60.7316079,0
1722356994,2.8102074,-60.7336839,0
1722356996,2.8091423,-60.7335658,0
1722356998,2.8093305,-60.7319272,1
1722357000,2.8099365,-60.7286193,0
1722357002,2.8088266,-60.7363442,0
1722357004,2.8095474,-60.7350673,0
1722357008,2.813221,-60.7340299,0
1722357011,2.8105728,-60.7305819,0
1722357013,2.8078895,-60.7355088,0
1722357014,2.8112784,-60.7338088,0
1722357017,2.8097006,-60.7336336,0
