Source,Target,Distancia
1067748656,3182669299,136.447
1067748656,3182669300,12.39
1067748656,1708977950,236.978
1067748658,1067749007,140.838
1067748658,1707699353,176.085
1067748658,1067748672,207.231
1067748658,1067748755,207.00900000000001
1067748659,1067749118,132.357
1067748659,1067749158,171.552
1067748659,1067749010,79.801
1067748659,1067748605,87.807
1067748661,1067749166,201.902
1067748661,1067748758,117.569
1067748662,1067748701,97.34
1067748662,3182669289,168.455
1067748662,1067749223,160.48399999999998
1067748663,1067748891,210.024
1067748663,1067748618,73.813
1067748663,1067748909,107.061
1067748665,1687953415,81.518
1067748665,1067749241,111.74600000000001
1067748667,1673707961,112.379
1067748667,1673620911,12.634
1067748669,1067748677,68.917
1067748669,1067748563,41.981
1067748670,1673708243,14.656
1067748672,1067749024,148.946
1067748672,1067748658,207.231
1067748672,1067748999,144.452
1067748672,1067748589,139.96099999999998
1067748674,1067749183,150.582
1067748674,1673707938,169.79
1067748674,1673707965,86.712
1067748674,1673707946,92.248
1067748675,3182719692,11.522
1067748675,6950531502,100.158
1067748676,1067748910,127.028
1067748676,1067748723,142.55
1067748677,1673708308,70.565
1067748677,1067748669,68.917
1067748677,1673708287,142.606
1067748679,1067749039,122.834
1067748679,1067749109,74.14
1067748679,1067748994,117.379
1067748679,1067748540,79.629
1067748680,1673621258,13.009
1067748680,1673708410,136.088
1067748680,1673621221,192.703
1067748681,4883562107,93.895
1067748681,5321309289,4.3
1067748683,2353602519,11.661999999999999
1067748683,1067748865,139.219
1067748686,1067749164,98.805
1067748686,1067748914,99.547
1067748686,1687953332,199.791
1067748686,1067748995,257.986
1067748687,1067748736,118.681
1067748687,1067748536,85.917
1067748687,1673707768,61.078
1067748687,1673707759,96.296
1067748689,4859779650,94.493
1067748689,1067748604,119.02000000000001
1067748690,1067748833,124.407
1067748690,1067748655,40.465
1067748690,1067748585,81.07300000000001
1067748691,6996530995,20.668
1067748691,1707699343,71.907
1067748691,1673621492,11.311
1067748692,1067748966,71.038
1067748692,1687953398,81.476
1067748692,3712962526,64.77
1067748693,1673707869,9.896
1067748693,4859779653,9.859
1067748694,1067748696,133.007
1067748694,1067749211,181.07299999999998
1067748694,1673621499,15.185
1067748695,1067748755,127.06299999999999
1067748695,3706876744,90.365
1067748696,4419254726,102.213
1067748696,1067748641,327.114
1067748696,1067748694,133.007
1067748696,3666026353,147.45600000000002
1067748698,1673621459,63.429
1067748698,1067749139,120.176
1067748699,1067749003,24.664
1067748699,1673707821,12.116
1067748699,1673707804,78.095
1067748701,1067749020,123.757
1067748701,1067748662,97.34
1067748701,1067748709,170.804
1067748701,1067749145,95.973
1067748702,1067749070,248.476
1067748702,1067748889,145.642
1067748702,1067748843,98.87
1067748706,4281311340,37.458
1067748708,1067748915,106.125
1067748708,1067748566,185.409
1067748709,3710970919,10.625
1067748709,1067748701,170.804
1067748709,1067749107,123.382
1067748710,1673708502,21.823
1067748710,2371857133,216.326
1067748713,3706813539,13.095
1067748713,1067749005,94.18100000000001
1067748713,1067748840,141.575
1067748715,1728438947,71.519
1067748715,1673707762,67.449
1067748715,1673707769,55.353
1067748715,1728439199,186.041
1067748716,1067748820,124.038
1067748716,1707699288,11.742
1067748716,1067748559,69.693
1067748717,1673707784,60.807
1067748717,1067748893,118.553
1067748717,1673707794,58.783
1067748717,6945338119,122.10900000000001
1067748718,1673707940,141.402
1067748718,1673707928,147.0
1067748718,6270810583,129.188
1067748719,1673708156,150.31
1067748719,1673708112,148.479
1067748720,1673708356,77.025
1067748721,3182669298,141.762
1067748721,1700999424,132.592
1067748721,3182669299,12.215
1067748723,1673621370,155.828
1067748723,1067748970,110.604
1067748723,1673708498,15.106
1067748725,1067749212,36.898
1067748725,1067748606,70.448
1067748725,1067748622,109.168
1067748726,1067748983,142.968
1067748726,1067748795,112.341
1067748726,1067749249,16.705
1067748727,1707699343,12.276
1067748727,1067748871,90.694
1067748727,6996530995,85.92
1067748728,1673621337,11.901
1067748728,1067748680,201.16
1067748732,1067749221,105.548
1067748732,1067748853,104.815
1067748732,5319531078,159.208
1067748732,1067749151,142.65699999999998
1067748733,1067748844,142.121
1067748733,1673621384,154.486
1067748733,1067749120,114.673
1067748733,1067748970,107.48400000000001
1067748735,3182719693,86.962
1067748735,1067748922,214.0
1067748735,1067749165,11.986
1067748736,1673707784,60.188
1067748736,1067749053,89.682
1067748736,1067748830,121.556
1067748736,1067748687,118.681
1067748738,1067748635,111.607
1067748738,1067748540,39.873
1067748738,1067748888,77.425
1067748740,1067748828,42.228
1067748741,1067749247,55.76
1067748741,1067748886,70.544
1067748741,1067749005,126.125
1067748742,1067749075,98.468
1067748742,1710049596,96.92
1067748744,1673707891,37.908
1067748745,1701042919,11.125
1067748745,1711761342,60.607
1067748745,1067748798,114.621
1067748746,1673708391,121.145
1067748746,1673708405,69.053
1067748746,1067748646,31.832
1067748750,1067748892,48.424
1067748751,1709276391,19.475
1067748751,1709979507,41.672
1067748751,1709979418,74.855
1067748752,1673708266,41.807
1067748752,1067749020,80.15
1067748752,6950883224,125.26700000000001
1067748753,1673621498,132.981
1067748753,1067748929,121.108
1067748753,1067749229,102.798
1067748753,1067748788,106.366
1067748754,1067749165,107.486
1067748754,6949991965,7.17
1067748754,1067748797,141.969
1067748755,1067748658,207.00900000000001
1067748755,3589994397,151.929
1067748756,4413395758,145.039
1067748756,1673707920,92.283
1067748756,1673620817,12.21
1067748757,1067748797,174.021
1067748757,1067748614,127.274
1067748757,1067749165,186.524
1067748757,1067749010,76.662
1067748758,1067749151,104.744
1067748758,1067748661,117.569
1067748758,1067748853,143.256
1067748758,1067748809,181.015
1067748761,1673707761,61.486
1067748761,1673707748,93.103
1067748761,1067748593,118.559
1067748761,1067749103,118.036
1067748762,1687996007,120.743
1067748762,1067749036,100.16499999999999
1067748762,4570569406,86.51700000000001
1067748763,1067749167,96.017
1067748763,1067748771,100.738
1067748763,1067749056,118.263
1067748763,1067748833,126.295
1067748764,1710049587,111.884
1067748764,1709276324,113.691
1067748766,1067748554,19.037
1067748767,1673620908,14.241
1067748767,6950903777,128.662
1067748770,1700999406,133.428
1067748770,1673620989,13.299
1067748770,1673708002,139.459
1067748771,1067748763,100.738
1067748771,1067749118,96.985
1067748771,1067749125,120.279
1067748771,1067748605,126.134
1067748772,1067748580,38.51
1067748772,1673621074,17.955
1067748773,1067748797,93.21
1067748773,1067749120,141.812
1067748773,1067748844,128.28300000000002
1067748773,1067749100,127.05000000000001
1067748774,1067749010,171.259
1067748774,1067749158,71.2
1067748774,1067748797,64.458
1067748775,1673708110,142.953
1067748775,6950903773,13.676
1067748775,1673620966,172.124
1067748776,1067748551,113.58200000000001
1067748776,1067748782,63.2
1067748778,1067748552,91.202
1067748778,1067749125,104.719
1067748778,1067748964,123.077
1067748778,1067749118,121.525
1067748779,1673621352,11.246
1067748779,1067748577,109.691
1067748780,6929265739,16.197
1067748780,1067749039,98.924
1067748780,1067748742,105.555
1067748781,1687953384,174.18
1067748781,1067748858,105.049
1067748781,5834281725,69.963
1067748781,1067748811,251.96599999999998
1067748782,6951141299,65.513
1067748783,1067748595,169.557
1067748783,1067749046,121.925
1067748783,1067749060,150.278
1067748783,1067748594,148.811
1067748784,3707159533,79.156
1067748784,3182669294,136.693
1067748784,1067749235,33.753
1067748786,1700999423,13.77
1067748786,1673620888,94.558
1067748786,1673707921,197.545
1067748787,1673707875,58.919
1067748787,1673707865,57.46
1067748787,1067748604,120.687
1067748787,1673707861,65.914
1067748788,1067748635,75.673
1067748788,1673621494,124.667
1067748788,1067748888,110.793
1067748788,1067748753,106.366
1067748789,1067749207,160.257
1067748789,1067748554,260.51
1067748789,1067748702,98.971
1067748790,1687995992,121.209
1067748790,1067748862,141.916
1067748791,1067749094,11.612
1067748791,1673707752,90.159
1067748791,1067748892,138.129
1067748792,1673707822,63.058
1067748792,6270810576,10.91
1067748792,1673707786,121.555
1067748793,1067748925,104.974
1067748793,1067748565,110.36
1067748793,1673621085,15.982
1067748794,1673621485,92.607
1067748794,1067748850,41.843
1067748794,1067748895,178.006
1067748795,1673707930,171.714
1067748795,1673707946,100.977
1067748795,1067748726,112.341
1067748795,6950857493,130.596
1067748797,1067748757,174.021
1067748797,1067748773,93.21
1067748797,1067748754,141.969
1067748797,1067748774,64.458
1067748798,1711761351,60.799
1067748798,1673707877,12.117
1067748802,1673621083,140.295
1067748802,1700999403,131.256
1067748805,1673708168,123.473
1067748807,1067749230,153.06
1067748807,1067749139,124.599
1067748807,1067748910,114.557
1067748807,6949991965,148.442
1067748808,2318492326,219.56499999999997
1067748808,1683637147,27.067
1067748809,1067749073,10.928
1067748809,1067749166,92.445
1067748809,1067748758,181.015
1067748811,1673708334,18.719
1067748811,1067749031,96.006
1067748811,1067748781,251.966
1067748811,5834281725,342.01800000000003
1067748812,1673568392,151.331
1067748812,1673621186,10.326
1067748812,1673708281,139.433
1067748815,1709104284,162.458
1067748815,3710970921,60.43
1067748816,1673707824,66.494
1067748816,5171069035,138.919
1067748816,1067748576,140.678
1067748816,1067749122,137.577
1067748818,1673708252,39.602
1067748818,1673708269,124.67999999999999
1067748818,1067748878,144.929
1067748818,1673708270,154.281
1067748819,1673707850,10.805
1067748819,1067749216,115.69
1067748819,6949029696,64.552
1067748820,6993320376,13.131
1067748820,1067748882,30.62
1067748820,6993320379,103.167
1067748823,3589994405,443.50600000000003
1067748823,1706580378,127.23800000000003
1067748824,1673708594,127.799
1067748824,1673708563,43.092
1067748825,5319531078,124.818
1067748825,1067749045,149.136
1067748825,1067748545,160.75799999999998
1067748825,1067748865,180.524
1067748826,1067748565,144.393
1067748826,1067748930,71.327
1067748827,1067749100,138.322
1067748827,1673621372,152.482
1067748827,1067748880,127.32000000000001
1067748827,1067749120,111.821
1067748828,1673707767,66.991
1067748828,1067748740,42.228
1067748828,1067748549,136.536
1067748828,1067749122,139.344
1067748830,1067748551,82.695
1067748830,1067749124,69.651
1067748830,1067748736,121.556
1067748830,1673707802,61.137
1067748832,1673707875,92.704
1067748832,4859779652,60.912
1067748833,1067748763,126.295
1067748833,1067748690,124.407
1067748833,1067748605,92.819
1067748833,1067749218,88.613
1067748834,1701714455,54.619
1067748837,1673707989,156.804
1067748837,1673620939,18.051
1067748839,1067748592,23.176
1067748839,1687953412,52.127
1067748840,2371857162,103.556
1067748840,1707699345,126.666
1067748840,1707699353,15.099
1067748842,1067748906,115.302
1067748842,4281302204,58.491
1067748842,1673707840,57.98
1067748842,1711761342,60.445
1067748843,1067748563,235.718
1067748843,1067749084,137.745
1067748843,1067748573,100.075
1067748844,1067748910,123.223
1067748844,6949991965,53.165
1067748844,1067748733,142.121
1067748844,1067748773,128.28300000000002
1067748845,1067748609,272.057
1067748845,1067748619,129.738
1067748847,1067749248,133.033
1067748847,1710049651,168.291
1067748847,1673621502,16.201999999999998
1067748848,1067748624,93.438
1067748848,1673707916,63.291
1067748848,1067748558,136.247
1067748848,1673707905,137.023
1067748850,1067748794,41.843
1067748850,1067748547,41.671
1067748850,1067748529,74.891
1067748852,1673707928,14.818
1067748852,1673707938,151.299
1067748852,1067748558,163.269
1067748853,1067748545,13.294
1067748853,1067748732,104.815
1067748853,1067748758,143.256
1067748856,1673707844,76.837
1067748856,1673707824,72.083
1067748856,1673707809,66.707
1067748856,1673707842,145.494
1067748858,1067748995,103.356
1067748858,1067748781,105.049
1067748858,1687953359,162.531
1067748858,1067749031,266.41700000000003
1067748859,1067748605,170.80700000000002
1067748859,1067749158,77.38300000000001
1067748859,1067748655,82.90100000000001
1067748861,1687953385,9.824
1067748861,1067748766,72.723
1067748862,1687995981,137.725
1067748862,6950888909,243.413
1067748863,1067749152,135.429
1067748863,1673621077,15.214000000000002
1067748865,1067748825,180.524
1067748865,3589994402,185.744
1067748866,3707159532,71.373
1067748866,1067749235,24.28
1067748866,1067748565,98.36
1067748870,1673708262,87.096
1067748871,1067748552,91.971
1067748871,1067748727,90.694
1067748871,1067748614,120.837
1067748871,1673621487,173.801
1067748872,1673707834,11.244
1067748872,1673707837,40.424
1067748872,1067748973,73.164
1067748877,1711761422,12.671
1067748877,1673707771,70.758
1067748877,1067748958,172.575
1067748878,1673621146,30.609
1067748878,1067748818,144.929
1067748878,1673708252,179.0
1067748878,1673708257,150.973
1067748879,1067748588,197.662
1067748879,1067748936,143.097
1067748879,1067748546,100.673
1067748880,1067749024,139.577
1067748880,1673621358,153.57
1067748880,1067748589,131.405
1067748880,1067748827,127.32000000000001
1067748881,1673620819,10.56
1067748881,1673707922,69.112
1067748881,1673707896,195.267
1067748882,1067748820,30.62
1067748882,1067749125,126.806
1067748882,1067748559,113.866
1067748882,6993320379,98.901
1067748883,1687953350,9.349
1067748883,1067748645,110.94
1067748884,3589958317,145.745
1067748884,1067748542,150.172
1067748885,1673707825,14.38
1067748885,1673707806,62.442
1067748885,1673707820,65.866
1067748886,1067748741,70.544
1067748886,5319183460,13.32
1067748886,1067749218,94.091
1067748886,1067748713,117.033
1067748888,1067748738,77.425
1067748888,1067748929,63.713
1067748888,1067748788,110.793
1067748889,1067748702,145.642
1067748890,3589958314,150.226
1067748890,1067749036,144.145
1067748890,321519687,106.12899999999999
1067748890,4570569407,130.08100000000002
1067748891,1067748663,210.024
1067748891,1067749148,175.672
1067748891,1067748557,109.264
1067748892,1067748750,48.424
1067748892,1673707744,69.151
1067748892,1067748791,138.129
1067748892,5000971086,211.101
1067748893,1067748717,118.553
1067748893,1673707782,58.395
1067748893,4281311340,116.80099999999999
1067748893,6949055455,58.348
1067748894,1687996037,144.736
1067748894,1673621076,17.997
1067748895,1067748641,85.743
1067748895,1673621480,98.715
1067748895,1067748794,178.006
1067748899,1673707944,88.159
1067748899,1673620894,10.181
1067748900,1709206494,15.121
1067748900,3742362685,88.817
1067748900,1709206516,170.905
1067748902,1673621068,13.651
1067748902,1067748601,144.095
1067748906,1673707860,61.487
1067748906,1673707866,10.141
1067748906,1067748842,115.302
1067748909,1067748573,223.804
1067748909,1067748669,52.885
1067748910,1067748676,127.028
1067748910,1067748844,123.223
1067748910,1067748807,114.557
1067748910,1067748970,144.955
1067748914,1687953359,94.02
1067748914,1067748564,105.681
1067748914,1067749008,273.067
1067748914,1067748686,99.547
1067748915,1710049574,60.957
1067748915,1067748708,106.125
1067748915,1067749248,141.993
1067748919,1701068573,195.385
1067748919,6949991957,125.946
1067748922,3182719692,109.099
1067748922,1067748735,214.0
1067748922,1067748614,172.93
1067748922,1067748934,103.482
1067748925,1067748772,16.284
1067748925,3707159532,62.631
1067748926,1687953410,16.342
1067748926,1067748575,69.369
1067748929,1067748753,121.108
1067748929,1067749039,78.3
1067748929,1067748888,63.713
1067748930,1067748793,143.869
1067748930,1673621101,16.093
1067748932,1673708722,36.577
1067748932,6950098840,10.208
1067748932,1067748587,105.481
1067748934,6950531501,65.462
1067748934,6965825625,13.605
1067748934,1067748922,103.482
1067748936,1067748879,143.097
1067748936,1067748640,103.806
1067748937,1673621468,179.974
1067748937,1067748641,150.445
1067748940,1067748542,118.973
1067748940,4570569404,127.281
1067748945,6950098838,11.755
1067748945,1067749137,13.794
1067748945,1673708613,134.284
1067748948,1067748600,187.936
1067748949,5310322125,8.23
1067748949,1673620819,140.8
1067748949,1701728621,100.255
1067748951,1067748644,123.186
1067748951,1673621085,98.572
1067748951,1700999387,12.054
1067748957,1067748557,199.769
1067748957,1067748663,109.013
1067748958,1673707744,72.206
1067748958,1673707762,71.905
1067748958,1067748877,172.575
1067748958,1673707750,68.957
1067748959,1673707791,53.555
1067748959,1673707770,121.396
1067748960,1673708726,124.721
1067748960,1673708680,141.392
1067748960,1673621489,20.794
1067748963,1067749005,104.49
1067748963,1067749221,142.832
1067748963,1067748606,145.51
1067748963,1067749151,106.72800000000001
1067748964,6993320377,64.794
1067748964,1707699326,12.469
1067748964,1067748778,123.077
1067748966,1067748692,71.038
1067748966,1687953410,80.46000000000001
1067748966,1067749066,37.849000000000004
1067748970,1067748910,144.955
1067748970,1673621380,154.745
1067748970,1067748723,110.604
1067748970,1067748733,107.48400000000001
1067748973,1673707816,8.244
1067748973,1673707805,41.906
1067748979,1673708348,13.923
1067748979,1067749013,60.49
1067748979,1067748995,283.29999999999995
1067748983,1067748726,142.968
1067748983,6950857492,63.949
1067748985,1067748716,127.236
1067748985,1707699322,50.248
1067748985,1067748651,113.125
1067748988,1067749134,92.079
1067748988,1707757192,12.105
1067748988,1687953310,218.767
1067748991,1673708591,42.838
1067748991,1673708585,96.407
1067748991,1067749137,190.245
1067748994,1067749138,73.653
1067748994,1067749075,36.699
1067748994,1067748679,117.379
1067748995,1067748553,96.863
1067748995,1067748858,103.356
1067748995,1067748979,283.29999999999995
1067748995,1067748686,257.986
1067748999,5319183460,110.778
1067748999,1067748672,144.452
1067748999,1067748585,85.647
1067749002,4570569403,121.853
1067749002,4456639009,135.88
1067749003,1067748699,24.664
1067749003,1673707803,51.151
1067749004,1701116420,8.432
1067749004,1067749037,141.148
1067749005,1067748963,104.49
1067749005,1067748713,94.18100000000001
1067749005,1067748741,126.125
1067749005,1707699345,141.083
1067749006,1673708646,72.763
1067749006,3844042444,11.101
1067749006,1673708586,138.733
1067749007,1673621341,151.831
1067749007,1067748658,140.838
1067749007,3706876744,90.915
1067749007,1067748589,180.88299999999998
1067749008,1687953415,113.925
1067749008,1067748914,273.067
1067749008,1067749078,106.91499999999999
1067749008,1067748645,99.012
1067749010,1067749044,131.85
1067749010,1067748774,171.259
1067749010,1067748659,79.801
1067749010,1067748757,76.662
1067749011,1673708419,16.169
1067749011,1673568451,154.779
1067749011,1673708423,27.002
1067749013,1673708337,36.311
1067749013,1067748979,60.49
1067749013,1067749031,47.171
1067749014,1673621175,152.264
1067749014,1067748884,109.25
1067749015,1673707818,14.593
1067749015,6945338119,5.532
1067749015,1067749124,134.072
1067749018,1673621498,11.626
1067749018,1067748691,220.435
1067749020,1067748701,123.757
1067749020,1067749245,79.033
1067749020,1067748752,80.15
1067749022,1700999404,135.512
1067749022,1673620883,13.588
1067749024,1067748655,104.797
1067749024,1067748880,139.577
1067749024,1067749100,146.35
1067749024,1067748672,148.946
1067749026,1673707883,60.303
1067749026,1067748832,126.62799999999999
1067749027,1067749060,123.643
1067749027,1067749046,123.71
1067749027,1067749036,142.78
1067749027,321519687,146.934
1067749031,1067749013,47.171
1067749031,1067748811,96.006
1067749031,1067748858,266.41700000000003
1067749036,1067748636,124.115
1067749036,1067748890,144.145
1067749036,1067749027,142.78
1067749036,1067748762,100.165
1067749037,1710049580,9.964
1067749037,3708016335,56.486
1067749037,1710049569,171.797
1067749039,1067748929,78.3
1067749039,1067749075,106.57
1067749039,1067748780,98.924
1067749039,1067748679,122.834
1067749040,1687953403,23.041
1067749043,6952403776,7.661
1067749044,1067749118,85.845
1067749044,1067748614,83.61
1067749044,1067748552,121.561
1067749044,1067749010,131.85
1067749045,1067748603,166.126
1067749045,1067748825,149.136
1067749046,1067748783,121.925
1067749046,1067749186,146.184
1067749046,1067749172,121.955
1067749046,1067749027,123.71
1067749047,1706542352,39.558
1067749047,1706534922,126.809
1067749049,1707699330,11.754
1067749049,1067748552,105.821
1067749049,1067748727,97.988
1067749053,1067748736,89.682
1067749053,1673707761,57.883
1067749053,1673707759,115.03200000000001
1067749053,1067748551,121.162
1067749056,1067749125,107.41
1067749056,1067748622,103.554
1067749056,1067748559,128.212
1067749056,1067748763,118.263
1067749060,1067749027,123.643
1067749060,4232914092,170.71
1067749060,1067748608,86.15
1067749060,1067748783,150.278
1067749066,1067748966,37.849000000000004
1067749068,1673621248,18.156
1067749068,1067749194,123.099
1067749069,1067749068,169.943
1067749069,1673621317,19.863
1067749070,1067748702,248.476
1067749070,1687953401,63.122
1067749072,3844714962,12.493
1067749072,1701116437,27.798
1067749073,1067748651,120.199
1067749073,1067748809,10.928
1067749073,1067749212,95.061
1067749075,1067749039,106.57
1067749075,1067748994,36.699
1067749075,1067748742,98.468
1067749078,1067748564,276.712
1067749078,1067749241,157.28599999999997
1067749078,1067749008,106.91499999999999
1067749082,1673621195,10.769
1067749082,1673708269,184.93900000000002
1067749084,1067748843,137.745
1067749089,1673707844,64.831
1067749089,1673707853,62.673
1067749094,1673707743,12.218
1067749094,1067748791,11.612
1067749094,1711761456,21.482
1067749097,1709029316,44.859
1067749100,1067749158,94.612
1067749100,1067748773,127.05000000000001
1067749100,1067749024,146.35
1067749100,1067748827,138.322
1067749103,1067748761,118.036
1067749103,1673707740,63.184
1067749103,1673707739,86.608
1067749103,1673707749,58.502
1067749107,1067749145,170.414
1067749107,3707297018,114.977
1067749107,5317647299,11.061
1067749109,1067748547,161.739
1067749109,3666026353,109.818
1067749109,1067748679,74.14
1067749115,1673620989,140.027
1067749115,1673620919,11.735
1067749115,1673707982,119.456
1067749118,1067748771,96.985
1067749118,1067749044,85.845
1067749118,1067748778,121.525
1067749118,1067748659,132.357
1067749120,1673621381,153.791
1067749120,1067748773,141.812
1067749120,1067748827,111.821
1067749120,1067748733,114.673
1067749122,1673707790,80.142
1067749122,1067749190,103.831
1067749122,1067748828,139.344
1067749122,1067748816,137.577
1067749124,1067748830,69.651
1067749124,1067748776,87.255
1067749125,1067748778,104.719
1067749125,1067749056,107.41
1067749125,1067748882,126.806
1067749125,1067748771,120.279
1067749134,1707757190,13.1
1067749134,1067749040,33.836
1067749137,1067748945,13.794
1067749137,1673708678,81.572
1067749137,1067748991,190.245
1067749138,3666026353,10.551
1067749138,1710049586,86.717
1067749138,1067748994,73.653
1067749139,1067748698,120.176
1067749139,3182719693,70.351
1067749139,1067748807,124.599
1067749145,1067749245,123.332
1067749145,1067748701,95.973
1067749145,4456639009,92.295
1067749148,1067748891,175.672
1067749149,5580837217,8.306
1067749149,6949148868,217.05700000000002
1067749151,1067748758,104.744
1067749151,1067748963,106.72800000000001
1067749151,1067748732,142.65699999999998
1067749151,1067749212,163.446
1067749152,1067748721,121.867
1067749152,1700999387,134.872
1067749152,1673621067,9.615
1067749158,1067748659,171.552
1067749158,1067749100,94.612
1067749158,1067748774,71.2
1067749158,1067748859,77.38300000000001
1067749164,1673708502,194.222
1067749164,1673708449,122.147
1067749164,1067748686,98.805
1067749164,1687953412,200.76600000000002
1067749165,1067748735,11.986
1067749165,1067748754,107.486
1067749165,1067748757,186.52400000000003
1067749166,1067748809,92.445
1067749166,1067748985,123.892
1067749167,1067749247,100.715
1067749167,1067748763,96.017
1067749167,1067749218,127.081
1067749167,1067748622,119.484
1067749168,1673708379,21.665
1067749168,1687953309,258.446
1067749168,1687953310,7.846
1067749172,321520743,143.191
1067749172,1673708386,17.372999999999998
1067749172,1067749046,121.955
1067749173,1067748623,100.924
1067749173,1709206501,82.518
1067749173,1710049594,143.959
1067749173,1710049680,157.4
1067749177,1687953306,13.741
1067749177,1673708342,71.094
1067749180,1067748638,272.846
1067749183,1701728610,12.042
1067749183,1067748674,150.582
1067749183,3182762361,71.152
1067749186,1067749046,146.184
1067749186,321520743,84.461
1067749186,321519687,94.822
1067749188,1673620831,12.914
1067749188,1700999423,134.128
1067749188,1673707912,198.132
1067749190,1067748576,146.208
1067749190,1728439072,92.434
1067749190,1067749122,103.831
1067749192,1067748550,150.656
1067749192,1673621127,95.692
1067749194,1673621224,20.751
1067749194,1067748537,132.005
1067749194,6949991982,143.068
1067749202,1673708624,211.624
1067749202,1673708678,76.522
1067749202,3708013892,58.646
1067749202,1067748538,141.893
1067749204,1710367016,11.143
1067749204,6816515665,189.472
1067749207,1067748789,160.257
1067749211,4779486386,178.025
1067749211,1673621490,16.456
1067749212,1067748725,36.898
1067749212,1067749151,163.446
1067749212,1067749073,95.061
1067749216,1067748819,115.69
1067749216,1673707840,61.122
1067749216,1673707818,97.80000000000001
1067749218,1067748833,88.613
1067749218,1067748886,94.091
1067749218,1067749167,127.081
1067749218,1067748585,123.156
1067749221,1707699345,103.153
1067749221,1067748732,105.548
1067749221,1067748963,142.832
1067749223,1673708250,41.281
1067749223,1067748607,134.26
1067749223,1067748662,160.48399999999998
1067749229,1067748753,102.798
1067749229,6929265740,17.209
1067749229,1895579733,130.652
1067749230,1067748807,153.06
1067749230,1067748676,50.445
1067749235,1067748784,33.753
1067749235,1067748866,24.28
1067749235,1673621116,175.096
1067749241,1067749078,157.28599999999997
1067749241,3719106690,206.478
1067749245,1067748940,141.232
1067749245,1067749020,79.033
1067749245,1700999425,77.149
1067749247,1067749167,100.715
1067749247,1067748606,52.794
1067749247,1067748741,55.76
1067749248,1710049638,157.888
1067749248,4419254726,123.22
1067749248,1067748847,133.033
1067749248,1067748915,141.993
1067749249,1067748624,169.91
1067749249,1067748726,16.705
1067749249,1673707924,58.864
1426836602,1426836674,101.434
1426836602,1426836718,96.515
1426836602,1673568442,199.701
1426836602,1426836701,160.649
1426836605,1673568450,118.767
1426836605,1426836621,82.022
1426836610,4289645875,160.262
1426836610,1673568355,131.455
1426836610,1426836611,94.96
1426836611,1673568354,129.989
1426836611,1426836670,93.558
1426836611,1426836623,221.444
1426836613,1426836718,90.636
1426836613,1426836691,98.419
1426836613,1673568440,195.84
1426836613,1426836734,140.514
1426836615,1687964343,41.202
1426836615,1687964362,100.257
1426836615,1426836719,43.278
1426836616,1426836630,106.625
1426836616,1686127934,97.975
1426836616,1673568467,256.383
1426836621,1426836691,130.927
1426836621,1687960980,37.372
1426836623,1712696946,141.474
1426836623,1700532486,191.847
1426836623,1426836611,221.444
1426836624,1426836657,97.818
1426836624,1673568433,239.779
1426836624,1687953408,108.1
1426836626,1719599976,96.531
1426836626,1719600094,94.005
1426836626,1719600002,88.146
1426836626,1719599965,132.402
1426836627,1673568437,190.372
1426836627,1426836630,95.611
1426836627,1426836737,96.005
1426836628,1719600090,165.881
1426836628,1719599961,42.238
1426836628,1719599978,11.954
1426836630,1686127868,96.882
1426836630,1426836627,95.611
1426836630,1673568438,192.892
1426836630,1426836616,106.625
1426836632,1686127932,48.522
1426836632,1712747593,57.489000000000004
1426836637,1728469539,77.01599999999999
1426836640,1687964354,95.593
1426836640,1687964343,96.766
1426836640,1687964373,70.533
1426836640,1426836673,44.767
1426836641,1426836651,153.766
1426836641,1706357153,96.176
1426836641,1706356834,37.025999999999996
1426836646,1684682899,12.15
1426836646,6948483288,49.621
1426836649,5109792580,5.078
1426836649,1685344720,9.44
1426836650,1687960955,187.223
1426836650,1687960915,53.353
1426836650,1719600018,96.254
1426836651,1426836667,188.35
1426836651,1426836641,153.766
1426836651,1706461818,88.908
1426836654,1673568386,386.374
1426836654,655057550,94.85600000000001
1426836657,1673568434,253.092
1426836657,1687953389,21.784
1426836664,1687995933,134.311
1426836664,1712696977,138.106
1426836664,1712747628,81.945
1426836667,1426836651,188.35
1426836667,8760557654,22.869
1426836667,1705908674,65.067
1426836670,1673568353,132.338
1426836670,1685344766,9.616
1426836671,655057553,214.786
1426836671,1687953390,66.234
1426836672,1712668299,194.731
1426836672,1426836682,96.896
1426836673,1426836640,44.767
1426836673,1687960934,95.531
1426836673,1673568351,263.408
1426836674,1426836678,174.607
1426836674,1912882683,94.204
1426836674,1426836602,101.434
1426836674,1673568443,198.823
1426836675,1687995933,81.991
1426836675,3497101861,12.205
1426836678,1426836674,174.607
1426836678,1687960957,51.071
1426836682,1712668278,207.664
1426836682,4856350758,13.489
1426836687,1673568352,93.742
1426836687,1687960979,67.327
1426836687,1673568384,135.242
1426836688,1426836623,91.767
1426836688,1426836670,220.96200000000002
1426836689,1687953331,53.697
1426836689,1673568435,262.298
1426836691,1673568439,192.869
1426836691,1426836621,130.927
1426836691,1426836613,98.419
1426836691,1673568450,79.938
1426836701,1687960961,18.976
1426836701,1426836602,160.649
1426836707,1687964341,49.766
1426836707,1687960951,102.80199999999999
1426836707,1687960979,201.791
1426836716,1426836701,95.04
1426836716,1426836718,148.34
